Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24
,,,,,,,,3121,38.89563984,34.93404689,64.8260664,26.65071619,25.57028175,48.97969461,45.01810167,61.58476308,63.02534233,70.2282386,0,0,95.43837553,69.86809379,114.1659058,36.01448133,0,119.9282228,65.18621121,46.09853611,0,0,0,0
,,,,,,,,3122,37.6376515,33.804187,62.72941917,25.78876122,24.7432709,47.39556115,43.56209665,59.59294822,60.98693531,67.95687077,0,0,92.3516449,67.608374,110.4734771,34.84967732,0,116.0494255,63.07791595,44.60758697,0,0,0,0
,,,,,,,,3123,36.71966,32.97969463,61.19943334,25.15976704,24.13977648,46.23957186,42.49960649,58.13946167,59.49944908,66.29938612,0,0,90.09916575,65.95938927,107.7790021,33.99968519,0,113.2189517,61.53943019,43.51959704,0,0,0,0
,,,,,,,,3124,36.41366284,32.70486384,60.68943806,24.95010231,23.93861168,45.85424209,42.1454431,57.65496616,59.00362034,65.74689123,0,0,89.34833936,65.40972769,106.8808437,33.71635448,0,112.2754604,61.0266016,43.15693373,0,0,0,0
,,,,,,,,3125,35.93766724,32.27734928,59.89611207,24.62395718,23.62568865,45.25484023,41.59452227,56.90130647,58.23233118,64.88745474,0,0,88.18038722,64.55469857,105.4837085,33.27561782,0,110.8078073,60.22886825,42.59279081,0,0,0,0
,,,,,,,,3126,34.81567763,31.26963639,58.02612939,23.85518653,22.88808437,43.84196442,40.29592318,55.12482292,56.41429246,62.86164017,0,0,85.42735715,62.53927278,102.1904612,32.23673855,0,107.3483394,58.34849677,41.26302534,0,0,0,0
,,,,,,,,3127,36.51566189,32.79647411,60.85943649,25.01999056,24.00566661,45.98268535,42.26349756,57.81646466,59.16889659,65.9310562,0,0,89.59861483,65.59294822,107.1802298,33.81079805,0,112.5899575,61.19754447,43.2778215,0,0,0,0
,,,,,,,,3128,39.32063591,35.31575632,65.53439318,26.9419172,25.84967731,49.51487485,45.50999526,62.25767352,63.71399337,70.99559261,0,0,96.48118996,70.63151265,115.413348,36.40799621,0,121.2386274,65.89847314,46.60223515,0,0,0,0
,,,,,,,,3129,42.51660632,38.18621123,70.86101053,29.13174877,27.95073193,53.53943018,49.20903509,67.31796,68.89264912,76.76609474,0,0,104.3231544,76.37242246,124.794113,39.36722807,0,131.0928695,71.25468281,50.39005193,0,0,0,0
,,,,,,,,3130,45.67857704,41.02612937,76.13096173,31.29828427,30.0294349,57.52117108,52.86872342,72.32441364,74.01621279,82.47520854,0,0,112.0816937,82.05225875,134.0750826,42.29497874,0,140.8422792,76.55391151,54.13757278,0,0,0,0
,,,,,,,,3131,48.46655122,43.53014323,80.77758537,33.20856287,31.86226978,61.03195339,56.09554539,76.7387061,78.53376355,87.50905082,0,0,118.9225562,87.06028645,142.2583031,44.87643632,0,149.4385329,81.22634973,57.44183848,0,0,0,0
,,,,,,,,3132,51.03352747,45.83566819,85.05587912,34.96741697,33.54981898,64.264442,59.06658272,80.80308516,82.69321581,92.14386904,0,0,125.2211554,91.67133638,149.7928538,47.25326618,0,157.3533764,85.52841178,60.4841807,0,0,0,0
,,,,,,,,3133,50.94852825,45.7593263,84.91421375,34.90917676,33.49393987,64.15740594,58.96820399,80.66850306,82.55548559,91.99039823,0,0,125.0125925,91.51865259,149.5433653,47.17456319,0,157.0912954,85.38595938,60.38344089,0,0,0,0
,,,,,,,,3134,54.43349597,48.8893436,90.72249328,37.29702502,35.78498346,68.54588381,63.00173145,86.18636862,88.20242403,98.28270106,0,0,133.5636707,97.77868721,159.772391,50.40138516,0,167.8366126,91.22650714,64.513773,0,0,0,0
,,,,,,,,3135,57.05147175,51.2406737,95.08578625,39.09082324,37.50606013,71.84259406,66.03179601,90.33149694,92.44451441,103.0096018,0,0,139.9874075,102.4813474,167.4566347,52.82543681,0,175.9087046,95.61404062,67.61655911,0,0,0,0
,,,,,,,,3136,58.6664568,52.69116953,97.777428,40.19738707,38.56776327,73.87627893,67.90099167,92.8885566,95.06138833,105.925547,0,0,143.9501023,105.3823391,172.1969149,54.32079333,0,180.8882418,98.32063593,69.53061547,0,0,0,0
,,,,,,,,3137,58.8364552,52.84385329,98.06075867,40.31386745,38.67952148,74.090351,68.09774908,93.15772074,95.33684871,106.2324886,0,0,144.367228,105.6877066,172.6958917,54.47819926,0,181.4124035,98.60554067,69.73209506,0,0,0,0
,,,,,,,,3138,57.81646467,51.92775067,96.36077444,39.61498505,38.00897214,72.80591847,66.91720447,91.54273572,93.68408626,104.390839,0,0,141.8644735,103.8555013,169.7020305,53.53376358,0,178.2674327,96.89611208,68.52321738,0,0,0,0
,,,,,,,,3139,57.25546984,51.42389421,95.42578307,39.23059971,37.64016999,72.09948054,66.26790491,90.65449392,92.77506688,103.3779317,0,0,140.4879584,102.8477884,168.0554069,53.01432393,0,176.5376987,95.95592631,67.85833463,0,0,0,0
,,,,,,,,3140,57.78246498,51.89721391,96.30410829,39.59168897,37.98662049,72.76310404,66.87785298,91.48890288,93.62899418,104.3294507,0,0,141.7810483,103.7944278,169.6022352,53.50228239,0,178.1626003,96.83913112,68.48292145,0,0,0,0
,,,,,,,,3141,54.58649457,49.02675901,90.97749095,37.40185739,35.88556587,68.73854872,63.17881316,86.4286164,88.45033842,98.55894853,0,0,133.9390839,98.05351802,160.2214702,50.54305053,0,168.3083583,91.48292145,64.69510467,0,0,0,0
,,,,,,,,3142,51.33952463,46.11049897,85.56587438,35.17708169,33.75098378,64.64977175,59.4207461,81.28758066,83.18904454,92.69636391,0,0,125.9719817,92.22099794,150.6910121,47.53659688,0,158.2968676,86.04124035,60.846844,0,0,0,0
,,,,,,,,3143,47.27656224,42.46135683,78.7942704,32.39320005,31.07996221,59.53344875,54.71824333,74.85455688,76.60554067,85.3604596,0,0,116.0026759,84.92271365,138.7654651,43.77459467,0,145.7694002,79.23201635,56.03148117,0,0,0,0
,,,,,,,,3144,43.65559576,39.20919249,72.75932627,29.91216747,28.69951203,54.97371318,50.52730991,69.12135996,70.73823388,78.82260346,0,0,107.117897,78.41838498,128.1372579,40.42184793,0,134.6047536,73.16354475,51.73996535,0,0,0,0
,,,,,,,,3145,41.32661733,37.11742483,68.87769556,28.31638595,27.16842436,52.04092553,47.83173303,65.43381078,66.96442624,74.61750352,0,0,101.403274,74.23484966,121.301275,38.26538642,0,127.4237368,69.26034942,48.97969462,0,0,0,0
,,,,,,,,3146,39.86463088,35.80434441,66.44105147,27.31465449,26.20730364,50.19990556,46.13961908,63.1189989,64.59546671,71.97780576,0,0,97.81599245,71.60868881,117.010074,36.91169526,0,122.9159452,66.81016843,47.24696994,0,0,0,0
,,,,,,,,3147,38.75964112,34.8118999,64.59940187,26.55753188,25.48087518,48.80843697,44.86069575,61.36943178,62.80497404,69.98268536,0,0,95.10467498,69.6237998,113.7667244,35.8885566,0,119.5088935,64.95828744,45.93735244,0,0,0,0
,,,,,,,,3148,38.74264128,34.79663152,64.5710688,26.54588384,25.46969936,48.78702976,44.84102,61.34251536,62.777428,69.9519912,0,0,95.0629624,69.59326304,113.7168267,35.872816,0,119.4564773,64.92979696,45.91720448,0,0,0,0
,,,,,,,,3149,39.33763575,35.3310247,65.56272625,26.95356524,25.86085313,49.53628206,45.52967101,62.28458994,63.74153941,71.02628677,0,0,96.52290254,70.66204941,115.4632457,36.42373681,0,121.2910436,65.92696362,46.62238311,0,0,0,0
,,,,,,,,3150,40.03462933,35.95702819,66.72438221,27.43113491,26.31906187,50.41397767,46.33637654,63.3881631,64.87092715,72.28474739,0,0,98.23311825,71.91405638,117.5090509,37.06910123,0,123.4401071,67.09507322,47.44844957,0,0,0,0
,,,,,,,,3151,42.97560207,38.59845742,71.62600345,29.44624586,28.25247914,54.11742483,49.74028018,68.04470328,69.63639225,77.59483707,0,0,105.449394,77.19691483,126.1413505,39.79222414,0,132.5081064,72.02392569,50.9340469,0,0,0,0
,,,,,,,,3152,46.52856917,41.78954824,77.54761528,31.88068628,30.58822603,58.59153155,53.85251061,73.67023452,75.39351486,84.00991656,0,0,114.1673225,83.57909647,136.5699669,43.08200849,0,143.4630883,77.97843537,55.14497087,0,0,0,0
,,,,,,,,3153,49.4865418,44.44624587,82.47756966,33.90744531,32.53281914,62.31638597,57.27609004,78.35369118,80.18652606,89.35070047,0,0,121.4253109,88.89249175,145.2521644,45.82087204,0,152.5835039,82.93577838,58.6507162,0,0,0,0
,,,,,,,,3154,52.52951361,47.17928537,87.54918935,35.99244451,34.53329135,66.1482764,60.79804816,83.17172988,85.11726742,94.84495513,0,0,128.8918621,94.35857074,154.1838501,48.63843853,0,161.9660003,88.03557373,62.25720131,0,0,0,0
,,,,,,,,3155,55.72548402,50.04974027,92.87580669,38.18227609,36.63434597,70.17283172,64.49708798,88.23201636,90.29592318,100.6154573,0,0,136.7338265,100.0994805,163.5646151,51.59767039,0,171.8202424,93.3917834,66.04501809,0,0,0,0
,,,,,,,,3156,58.76845587,52.7827798,97.94742644,40.26727532,38.63481821,74.0047222,68.01904614,93.05005512,95.2266646,106.109712,0,0,144.2003778,105.5655596,172.496301,54.41523691,0,181.2027389,98.49157881,69.65150325,0,0,0,0
,,,,,,,,3157,60.92743585,54.72186368,101.5457264,41.74657642,40.05414764,76.72343774,70.51786557,96.4684401,98.7250118,110.0078703,0,0,149.497875,109.4437274,178.8333071,56.41429246,0,187.8595939,102.1098693,72.21029434,0,0,0,0
,,,,,,,,3158,64.00440735,57.48543994,106.6740123,43.8548717,42.0769715,80.59814259,74.07917518,101.3403116,103.7108452,115.5635133,0,0,157.0478514,114.9708799,187.8647882,59.26334014,0,197.3469227,107.2666457,75.85707538,0,0,0,0
,,,,,,,,3159,67.11537858,60.27955298,111.8589643,45.9864631,44.12214703,84.51566191,77.67983632,106.2660161,108.7517708,121.1805447,0,0,164.681253,120.559106,196.9960649,62.14386905,0,206.9390839,112.480403,79.54415239,0,0,0,0
,,,,,,,,3160,68.59436487,61.60790178,114.3239415,46.9998426,45.09444357,86.3780891,79.39162601,108.6077444,111.1482764,123.8509366,0,0,168.3102471,123.2158036,201.3371636,63.51330081,0,211.4992917,114.9590745,81.29702503,0,0,0,0
,,,,,,,,3161,68.05036989,61.1193137,113.4172832,46.6271053,44.73681725,85.69305839,78.76200219,107.746419,110.2668031,122.8687234,0,0,166.9754446,122.2386274,199.7404376,63.00960175,0,209.8219738,114.0473792,80.65229025,0,0,0,0
,,,,,,,,3162,65.60239256,58.92066739,109.3373209,44.94978749,43.12749881,82.61042026,75.92869509,103.8704549,106.3001731,118.4487643,0,0,160.9688336,117.8413348,192.5551707,60.74295607,0,202.2740437,109.9447505,77.75098377,0,0,0,0
,,,,,,,,3163,64.66740124,58.08090667,107.7790021,44.30914529,42.51282859,81.43302378,74.84652921,102.390052,104.7851409,116.7605856,0,0,158.6746419,116.1618133,189.8107981,59.87722337,0,199.3911538,108.3777743,76.64284591,0,0,0,0
,,,,,,,,3164,64.92239886,58.30993231,108.2039981,44.48386589,42.68046592,81.7541319,75.14166535,102.7937982,105.1983315,117.2209979,0,0,159.3003305,116.6198646,190.5592633,60.11333228,0,200.1773965,108.8051314,76.94506532,0,0,0,0
,,,,,,,,3165,61.43743114,55.17991501,102.3957186,42.09601763,40.38942232,77.36565403,71.10813789,97.27593264,99.55139305,110.9286951,0,0,150.7492523,110.35983,180.3302377,56.88651032,0,189.4320794,102.9645837,72.8147332,0,0,0,0
,,,,,,,,3166,55.92948215,50.23296082,93.21580358,38.32205258,36.76845586,70.42971826,64.73319693,88.5550134,90.6264757,100.9837872,0,0,137.2343775,100.4659216,164.1633874,51.78655754,0,172.4492366,93.73366915,66.28679366,0,0,0,0
,,,,,,,,3167,50.08153627,44.98063906,83.46922712,34.3151267,32.92397292,63.06563827,57.96474105,79.29576576,81.15063747,90.42499604,0,0,122.885251,89.96127811,146.9985833,46.37179284,0,154.4180702,83.93294504,59.35589484,0,0,0,0
,,,,,,,,3168,45.71257672,41.05666613,76.18762787,31.32158035,30.05178655,57.5639855,52.90807491,72.37824648,74.07130488,82.53659686,0,0,112.1651188,82.11333226,134.174878,42.32645993,0,140.9471116,76.61089247,54.17786871,0,0,0,0
,,,,,,,,3169,43.0266016,38.64426255,71.71100267,29.48118999,28.28600661,54.18164646,49.79930741,68.12545254,69.71903038,77.68691956,0,0,105.5745317,77.2885251,126.2910436,39.83944593,0,132.6653549,72.10939713,50.99449079,0,0,0,0
,,,,,,,,3170,41.13961909,36.9494727,68.56603181,28.18825752,27.04549033,51.80544626,47.61529987,65.13773022,66.66141982,74.27986779,0,0,100.9444357,73.8989454,120.7524005,38.09223989,0,126.8471588,68.94695421,48.75806707,0,0,0,0
,,,,,,,,3171,40.03462933,35.95702819,66.72438221,27.43113491,26.31906187,50.41397767,46.33637654,63.3881631,64.87092715,72.28474739,0,0,98.23311825,71.91405638,117.5090509,37.06910123,0,123.4401071,67.09507322,47.44844957,0,0,0,0
,,,,,,,,3172,39.98362979,35.91122306,66.63938299,27.39619078,26.2855344,50.34975604,46.2773493,63.30741384,64.78828902,72.19266491,0,0,98.10798051,71.82244611,117.3593578,37.02187944,0,123.2828585,67.00960178,47.38800568,0,0,0,0
,,,,,,,,3173,40.34062648,36.23185897,67.23437747,27.64079963,26.52022667,50.79930742,46.69053991,63.8726586,65.36675588,72.83724226,0,0,98.98394461,72.46371794,118.4072092,37.35243193,0,124.3835983,67.60790179,47.81111287,0,0,0,0
,,,,,,,,3174,41.02062018,36.84259405,68.36770029,28.10672123,26.96725956,51.65559578,47.47756965,64.94931528,66.46859751,74.06500865,0,0,100.6524477,73.6851881,120.4031166,37.98205572,0,126.4802455,68.74752085,48.61703132,0,0,0,0
,,,,,,,,3175,44.11459152,39.62143868,73.5243192,30.22666456,29.00125924,55.55170784,51.058555,69.84810324,71.481977,79.6513458,0,0,108.2441366,79.24287736,129.4844955,40.846844,0,136.0199905,73.93278764,52.28396032,0,0,0,0
,,,,,,,,3176,47.31056193,42.49189358,78.85093655,32.41649614,31.10231386,59.57626317,54.75759482,74.90838972,76.66063275,85.42184793,0,0,116.086101,84.98378717,138.8652605,43.80607586,0,145.8742326,79.28899731,56.0717771,0,0,0,0
,,,,,,,,3177,50.74453016,45.57610579,84.57421693,34.76940029,33.35983001,63.90051946,58.73209509,80.34550608,82.22493312,91.62206834,0,0,124.5120416,91.15221158,148.9445931,46.98567607,0,156.4623013,85.04407369,60.14166537,0,0,0,0
,,,,,,,,3178,53.48150481,48.0343145,89.13584135,36.64473478,35.15913742,67.34708013,61.89988982,84.67904928,86.65984575,96.56382813,0,0,131.2277664,96.06862901,156.9781206,49.51991186,0,164.9013065,89.63104047,63.38548718,0,0,0,0
,,,,,,,,3179,55.60648511,49.94286162,92.67747518,38.1007398,36.55611521,70.02298125,64.35935776,88.04360142,90.10310087,100.4005981,0,0,136.4418385,99.88572325,163.2153313,51.48748621,0,171.4533291,93.19235004,65.90398235,0,0,0,0
,,,,,,,,3180,57.44246813,51.59184638,95.73744688,39.35872816,37.76310405,72.33495987,66.48433811,90.95057454,93.07807336,103.7155675,0,0,140.9467968,103.1836928,168.6042815,53.18747049,0,177.1142767,96.26932159,68.07996223,0,0,0,0
,,,,,,,,3181,58.88745474,52.88965842,98.14575789,40.34881158,38.71304895,74.15457263,68.15677632,93.23847,95.41948684,106.3245711,0,0,144.4923658,105.7793168,172.8455847,54.52542105,0,181.5696521,98.69101211,69.79253895,0,0,0,0
,,,,,,,,3182,61.25043285,55.01196284,102.0840548,41.96788918,40.26648827,77.13017471,70.89170469,96.97985202,99.24838657,110.5910593,0,0,150.2904139,110.0239257,179.7813631,56.71336375,0,188.8555013,102.6511884,72.59310561,0,0,0,0
,,,,,,,,3183,63.83440895,57.33275618,106.3906816,43.73839132,41.96521329,80.38407053,73.88241776,101.0711475,103.4353849,115.2565717,0,0,156.6307257,114.6655124,187.3658114,59.10593421,0,196.8227609,106.9817409,75.65559579,0,0,0,0
,,,,,,,,3184,65.22839602,58.58476309,108.7139934,44.69353061,42.88163072,82.13946166,75.49582873,103.2782937,105.6941602,117.7734928,0,0,160.0511569,117.1695262,191.4574217,60.39666298,0,201.1208877,109.31796,77.30772862,0,0,0,0
,,,,,,,,3185,65.10939715,58.47788448,108.5156619,44.61199434,42.80339998,81.98961123,75.35809855,103.0898788,105.501338,117.5586337,0,0,159.7591689,116.955769,191.1081379,60.28647884,0,200.7539745,109.1185267,77.16669292,0,0,0,0
,,,,,,,,3186,62.81441837,56.41665354,104.6906973,43.03950888,41.29466393,79.09963795,72.70187311,99.45616242,101.7826224,113.4149221,0,0,154.127971,112.8333071,184.3719502,58.16149849,0,193.67779,105.2723123,74.44671807,0,0,0,0
,,,,,,,,3187,61.4204313,55.16464663,102.3673855,42.08436959,40.3782465,77.34424682,71.08846215,97.24901622,99.52384701,110.898001,0,0,150.7075398,110.3292933,180.28034,56.87076972,0,189.3796632,102.9360932,72.79458524,0,0,0,0
,,,,,,,,3188,61.14843383,54.9203526,101.9140564,41.89800096,40.19943335,77.00173149,70.77365026,96.81835356,99.08311037,110.4068944,0,0,150.0401386,109.8407052,179.4819771,56.61892021,0,188.5410043,102.4802456,72.47221787,0,0,0,0
,,,,,,,,3189,57.47646782,51.62238313,95.79411303,39.38202425,37.7854557,72.37777429,66.52368961,91.00440738,93.13316545,103.7769558,0,0,141.030222,103.2447663,168.7040768,53.21895168,0,177.2191091,96.32630255,68.12025816,0,0,0,0
,,,,,,,,3190,52.25751614,46.93499135,87.09586023,35.80607587,34.3544782,65.80576106,60.48323627,82.74106722,84.67653078,94.35384858,0,0,128.2244609,93.86998269,153.3854872,48.38658902,0,161.1273414,87.57972612,61.93483394,0,0,0,0
,,,,,,,,3191,47.03856446,42.24759956,78.39760743,32.2301275,30.92350071,59.23374784,54.44278294,74.47772706,76.21989611,84.93074138,0,0,115.4186998,84.49519912,138.0668975,43.55422635,0,145.0355737,78.8331497,55.74940973,0,0,0,0
,,,,,,,,3192,43.40059814,38.98016685,72.33433023,29.73744687,28.5318747,54.65260506,50.23217377,68.71761372,70.32504328,78.36219108,0,0,106.4922084,77.96033369,127.3887927,40.18573902,0,133.8185109,72.73618762,51.43774594,0,0,0,0
,,,,,,,,3193,40.98662049,36.81205729,68.31103415,28.08342515,26.94490791,51.61278136,47.43821816,64.89548244,66.41350542,74.00362033,0,0,100.5690225,73.62411458,120.3033212,37.95057453,0,126.3754132,68.69053989,48.57673539,0,0,0,0
,,,,,,,,3194,39.3546356,35.34629308,65.59105933,26.96521328,25.87202896,49.55768927,45.54934675,62.31150636,63.76908546,71.05698094,0,0,96.56461512,70.69258616,115.5131434,36.4394774,0,121.3434598,65.9554541,46.64253108,0,0,0,0
,,,,,,,,3195,38.31764521,34.41492209,63.86274202,26.25468283,25.1903038,48.25184953,44.3491264,60.66960492,62.08877696,69.18463719,0,0,94.02014798,68.82984418,112.4693846,35.47930112,0,118.1460727,64.21753503,45.41350544,0,0,0,0
,,,,,,,,3196,38.1986463,34.30804344,63.66441051,26.17314654,25.11207303,48.10199905,44.21139618,60.48118998,61.89595466,68.96977805,0,0,93.72815991,68.61608688,112.1201007,35.36911695,0,117.7791594,64.01810167,45.27246969,0,0,0,0
,,,,,,,,3197,38.72564144,34.78136314,64.54273573,26.5342358,25.45852354,48.76562255,44.82134425,61.31559894,62.74988196,69.92129704,0,0,95.02124982,69.56272628,113.666929,35.8570754,0,119.4040611,64.90130648,45.89705652,0,0,0,0
,,,,,,,,3198,39.59263341,35.56005038,65.98772236,27.12828586,26.02849049,49.85739023,45.82480719,62.68833624,64.15473007,71.48669922,0,0,97.14859125,71.12010076,116.211711,36.65984575,0,122.0772864,66.35432082,46.92460257,0,0,0,0
,,,,,,,,3199,43.19660005,38.79694634,71.99433341,29.5976704,28.39776485,54.39571858,49.99606487,68.39461674,69.99449082,77.99386119,0,0,105.9916575,77.59389268,126.7900205,39.99685189,0,133.1895168,72.39430193,51.19597043,0,0,0,0
,,,,,,,,3200,44.93058397,40.35432078,74.88430661,30.7857705,29.53769872,56.57925388,52.0029907,71.14009128,72.80418698,81.12466549,0,0,110.2463403,80.70864157,131.8795844,41.60239256,0,138.5359672,75.30033054,53.25106248,0,0,0,0
,,,,,,,,3201,48.22855344,43.31638596,80.3809224,33.04549032,31.70580828,60.73225248,55.820085,76.36187628,78.148119,87.0793326,0,0,118.3385802,86.63277192,141.5597356,44.656068,0,148.7047064,80.82748308,57.15976704,0,0,0,0
,,,,,,,,3202,50.55753187,45.40815362,84.26255312,34.64127184,33.23689595,63.66504013,58.51566189,80.04942546,81.92192664,91.28443254,0,0,124.0532032,90.81630725,148.3957185,46.81252951,0,155.8857233,84.73067841,59.92003777,0,0,0,0
,,,,,,,,3203,52.29151583,46.9655281,87.15252638,35.82937196,34.37682985,65.84857549,60.52258776,82.79490006,84.73162287,94.41523691,0,0,128.3078861,93.93105621,153.4852826,48.41807021,0,161.2321738,87.63670708,61.97512987,0,0,0,0
,,,,,,,,3204,54.07649928,48.56870769,90.1274988,37.05241617,35.55029119,68.09633243,62.58854083,85.62112386,87.62395717,97.6381237,0,0,132.6877066,97.13741537,158.7245396,50.07083267,0,166.7358728,90.62820713,64.09066581,0,0,0,0
,,,,,,,,3205,55.47048639,49.82071463,92.45081065,38.00755549,36.46670865,69.8517236,64.20195184,87.82827012,89.88273258,100.1550449,0,0,136.1081379,99.64142926,162.8161499,51.36156147,0,171.0339997,92.96442627,65.74279869,0,0,0,0
,,,,,,,,3206,58.3434598,52.40107037,97.23909966,39.97607431,38.35542264,73.46954197,67.52715254,92.37714468,94.53801356,105.342358,0,0,143.1575634,104.8021407,171.2488589,54.02172204,0,179.8923344,97.77931688,69.1478042,0,0,0,0
,,,,,,,,3207,61.2674327,55.02723122,102.1123878,41.97953722,40.27766409,77.15158192,70.91138044,97.00676844,99.27593261,110.6217535,0,0,150.3321265,110.0544624,179.8312608,56.72910435,0,188.9079175,102.6796789,72.61325357,0,0,0,0
,,,,,,,,3208,62.95041712,56.53880057,104.9173619,43.13269321,41.38407052,79.27089564,72.85927908,99.67149378,102.0029907,113.6604754,0,0,154.4616716,113.0776011,184.7711317,58.28742326,0,194.0971195,105.5002361,74.60790178,0,0,0,0
,,,,,,,,3209,63.08641588,56.66094759,105.1440265,43.22587755,41.4734771,79.44215333,73.01668504,99.88682514,102.2233591,113.9060287,0,0,154.7953723,113.3218952,185.1703133,58.41334804,0,194.516449,105.7281599,74.76908548,0,0,0,0
,,,,,,,,3210,60.84243663,54.64552179,101.4040611,41.68833621,39.99826853,76.61640168,70.41948684,96.333858,98.58728158,109.8543995,0,0,149.2893121,109.2910436,178.5838186,56.33558947,0,187.5975129,101.9674169,72.10955453,0,0,0,0
,,,,,,,,3211,59.51644893,53.4545884,99.19408156,40.77978908,39.12655439,74.9466394,68.88477886,94.23437748,96.4386904,107.460255,0,0,146.0357312,106.9091768,174.6917992,55.10782309,0,183.5090509,99.74515979,70.53801355,0,0,0,0
,,,,,,,,3212,59.61844796,53.54619863,99.36407994,40.84967731,39.19360931,75.07508262,69.00283329,94.39587594,96.60396661,107.6444199,0,0,146.2860066,107.0923973,174.9911852,55.20226663,0,183.8235479,99.9161026,70.65890129,0,0,0,0
,,,,,,,,3213,55.89548246,50.20242406,93.15913743,38.2987565,36.74610421,70.38690384,64.69384544,88.50118056,90.57138361,100.9223989,0,0,137.1509523,100.4048481,164.063592,51.75507635,0,172.3444042,93.6766882,66.24649773,0,0,0,0
,,,,,,,,3214,50.96552809,45.77459468,84.94254682,34.9208248,33.50511569,64.17881315,58.98787974,80.69541948,82.58303163,92.02109239,0,0,125.054305,91.54918935,149.593263,47.19030379,0,157.1437116,85.41444986,60.40358885,0,0,0,0
,,,,,,,,3215,46.20557217,41.49944908,77.00928695,31.65937352,30.37588541,58.18479458,53.47867149,73.1588226,74.87014009,83.42672753,0,0,113.3747836,82.99889815,135.6219109,42.78293719,0,142.4671809,77.43711632,54.76215961,0,0,0,0
,,,,,,,,3216,42.56760585,38.23201636,70.94600975,29.1666929,27.9842594,53.60365181,49.26806232,67.39870926,68.97528725,76.85817723,0,0,104.4482921,76.46403273,124.9438061,39.41444986,0,131.250118,71.34015425,50.45049582,0,0,0,0
,,,,,,,,3217,40.17062804,36.07917519,66.95104674,27.52431921,26.40846844,50.58523531,46.49378246,63.6034944,65.09129544,72.53030063,0,0,98.56681881,72.15835037,117.9082323,37.19502596,0,123.8594365,67.322997,47.60963324,0,0,0,0
,,,,,,,,3218,38.62364237,34.68975287,64.37273728,26.46434755,25.3914686,48.63717928,44.70328978,61.15410042,62.58460569,69.73713206,0,0,94.77097434,69.37950574,113.3675429,35.76263182,0,119.089564,64.7303636,45.77616874,0,0,0,0
,,,,,,,,3219,37.96064852,34.09428617,63.26774754,26.01007399,24.95561153,47.80229814,43.93593579,60.10436016,61.51031011,68.54005983,0,0,93.14418387,68.18857235,111.4215332,35.14874863,0,117.0453329,63.61923502,44.99039825,0,0,0,0
,,,,,,,,3220,37.79065009,33.94160239,62.98441681,25.89359358,24.8438533,47.58822604,43.73917834,59.83519597,61.23484968,68.23311821,0,0,92.72705809,67.88320479,110.9225563,34.99134267,0,116.5211711,63.33433024,44.78891862,0,0,0,0
,,,,,,,,3221,38.52164331,34.5981426,64.20273884,26.3944593,25.32441365,48.50873601,44.58523531,60.9926019,62.41932943,69.55296708,0,0,94.52069885,69.1962852,113.0681567,35.66818825,0,118.7750669,64.55942072,45.65528095,0,0,0,0
,,,,,,,,3222,39.18463719,35.19360933,65.30772865,26.84873289,25.76027075,49.3436172,45.35258934,62.04234222,63.49362508,70.75003937,0,0,96.14748941,70.38721866,115.0141666,36.28207147,0,120.819298,65.67054937,46.44105149,0,0,0,0
,,,,,,,,3223,41.73461356,37.48386588,69.55768926,28.59593892,27.4366441,52.55469855,48.30395088,66.0798048,67.62553123,75.35416337,0,0,102.4043759,74.96773176,122.4988194,38.6431607,0,128.6817251,69.94412087,49.4632457,0,0,0,0
,,,,,,,,3224,44.67558634,40.12529514,74.45931057,30.6110499,29.37006139,56.25814576,51.70785456,70.73634504,72.39099639,80.66425312,0,0,109.6206517,80.25059028,131.1311192,41.36628365,0,137.7497246,74.8729734,52.94884307,0,0,0,0
,,,,,,,,3225,48.10955453,43.20950731,80.18259088,32.96395403,31.62757752,60.582402,55.68235478,76.17346134,77.95529669,86.86447346,0,0,118.0465921,86.41901462,141.2104517,44.54588382,0,148.3377931,80.62804972,57.0187313,0,0,0,0
,,,,,,,,3226,50.35353378,45.22493311,83.92255629,34.50149537,33.10278609,63.40815364,58.27955298,79.72642848,81.59137418,90.91610265,0,0,123.5526523,90.44986623,147.7969464,46.62364239,0,155.2567291,84.38879272,59.67826225,0,0,0,0
,,,,,,,,3227,52.29151583,46.9655281,87.15252638,35.82937196,34.37682985,65.84857549,60.52258776,82.79490006,84.73162287,94.41523691,0,0,128.3078861,93.93105621,153.4852826,48.41807021,0,161.2321738,87.63670708,61.97512987,0,0,0,0
,,,,,,,,3228,55.82748308,50.14135055,93.04580514,38.25216433,36.70140092,70.30127499,64.61514246,88.39351488,90.46119944,100.7996222,0,0,136.984102,100.2827011,163.8640013,51.69211396,0,172.1347395,93.56272628,66.16590588,0,0,0,0
